filename,cwas_number,date,text,confidence,language,processing_time,file_size,dimensions,character_count,timestamp
CWAS_0012.jpg,,,"Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն Փակարան Conclave The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",95.5111111111111,eng+hye,1.5364587306976318,195033,2048x2048,287,2026-02-18T12:42:17.327527
CWAS_0013.jpg,,,Example Սաստիկ ձիւնը ճձճամբաներու փակումին դարձաւ: Intense snow caused the closure of the roads. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն,90.72727272727273,eng+hye,1.5621311664581299,151272,2048x2048,166,2026-02-18T12:42:17.392256
CWAS_0014.jpg,,,"Word breakdown սաստ Հ իկ ""Սաստ"" is a root which originates from Indo-European sources. ""ԻԱ"" is a suffix. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",92.65384615384616,eng+hye,1.5219271183013916,154948,2048x2048,174,2026-02-18T12:42:17.517431
CWAS_0015.jpg,,,"Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն Սաստիկ Intense, strong, extreme The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",95.61702127659575,eng+hye,1.585256576538086,197804,2048x2048,302,2026-02-18T12:42:17.729895
CWAS_0011.jpg,,,"Declension Singular Plural Փակարան Փակարաններ Փակարանի Փակարաններու ՓակարանԷ ՓակարաններԷ Փակարաններուվ Example Ծիրանաւորները փակարան մտան, որպէսզի յաջորդ պապը ընտրեն: The cardinals entered the conclave in order to elect the next pope. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",88.23684210526316,eng+hye,2.09163236618042,203389,2048x2048,304,2026-02-18T12:42:17.877699
CWAS_0016.jpg,,,"Word breakdown կամ + ""Կամ"" is the root which forms the word ""կամք"" (will). ""Զուրկ"" means ""U' is a linking letter. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",89.65517241379311,eng+hye,1.6874654293060303,162281,2048x2048,183,2026-02-18T12:42:18.456441
CWAS_0018.jpg,,,"Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն Կամազուրկ Weak-willed The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",95.37777777777778,eng+hye,1.6584911346435547,203865,2048x2048,292,2026-02-18T12:42:18.856730
CWAS_0019.jpg,,,"Word breakdown թղթ + աՀ խաղ ""Թղթ' derives from ""թուղթ' (paper). ""Խաղ"" means ""game"". ""Ա"" is a linking letter. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",86.70370370370371,eng+hye,1.6372442245483398,158368,2048x2048,178,2026-02-18T12:42:18.965773
CWAS_0017.jpg,,,"Example Կամազուրկ անձ մըն Է, որեւԷ տեսակ փորձութեան չի Կրնար դիմադրել:: He/she is a weak-willed person, he/she cannot resist any type of temptation. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",92.90322580645162,eng+hye,1.781567096710205,160868,2048x2048,218,2026-02-18T12:42:18.978770
CWAS_0021.jpg,,,"Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն Թղթախա՛ղլ Card game The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",94.69565217391305,eng+hye,1.7100813388824463,203269,2048x2048,290,2026-02-18T12:42:19.227512
CWAS_0023.jpg,,,"Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն Վերջալոյս Twilight The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",95.08888888888889,eng+hye,1.62813401222229,197969,2048x2048,289,2026-02-18T12:42:19.506832
CWAS_0020.jpg,,,"Declension Singular Plural Թղթախաղ Թղթախաղեր Թղթախաղի Թղթախաղերու ԹղթախաղէԷ ԹղթախաղերԷ Թղթախաղով Թղթախաղերով Example Չորեքշաբթիները մեր թղթախաղի օրն Է, ընկերներով մեզմէ մէկու մը տունը կը հաւաքուինք: On Wednesdays, we get together at one of our homes to play cards. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",90.02222222222223,eng+hye,2.1796445846557617,208403,2048x2048,334,2026-02-18T12:42:19.572897
CWAS_0022.jpg,,,"Declension Singular Plural Վերջալոյս Վերջալոյսեր Վերջալոյսի Վերջալոյսերու ՎերջալոյսԷ ՎերջալոյսերԷ Վերջալոյսով Վերջալոյսերուվ Example Ամառուայ վերջալոյսերուն քաղաքի բնակիչները իրենց դուրս կու գային: At summer twilight, the city's residents would come out of their homes. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",91.05,eng+hye,2.194988965988159,206509,2048x2048,339,2026-02-18T12:42:19.925882
CWAS_0024.jpg,,,"Word breakdown վերջ ""Վերջ"" means ""Լոյս"" means “light”. ""Ա"" is a linking letter. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",88.71428571428571,eng+hye,1.5371053218841553,152454,2048x2048,149,2026-02-18T12:42:19.994890
CWAS_0025.jpg,,,Etymology The origin is unknown. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն,91.23076923076923,eng+hye,1.3136076927185059,132067,2048x2048,102,2026-02-18T12:42:20.171338
CWAS_0027.jpg,,,"Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն Վտիտ Skinny, thin, lean, meagre The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",95.52083333333333,eng+hye,1.5944616794586182,196839,2048x2048,302,2026-02-18T12:42:20.574233
CWAS_0026.jpg,,,"Example Ուսուցիչին վտիտ եւ բարձրահասակ աղջիկ մը մօտեցաւ, նոր աշակերտուհի մըն En: A tall, skinny girl approached the teacher. She was a new pupil. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",93.59375,eng+hye,1.70949387550354,159854,2048x2048,215,2026-02-18T12:42:20.675267
CWAS_0028.jpg,,,Examples 1. ԵրԷկրուայ կերած ծանր ճաշս դեռ չեմ Uwnuws: | did not digest the heavy meal that | had yesterday. 2. Դասընթացը ամբողջութեամբ մարսեց: He/she digested the course completely. 3. Անոր իրեն հասցուցած անարգանքը չմարսեց: He/she could not get over the insult inflicted on him/her.,93.5111111111111,eng+hye,1.8678512573242188,175657,2048x2048,282,2026-02-18T12:42:21.096365
CWAS_0029.jpg,,,"Word breakdown մարս + ել ""Մարս"" possibly has an Indo-European origin. ""Ել"" is the verb ending of the first group of verbs. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",93.3,eng+hye,1.5975205898284912,160789,2048x2048,192,2026-02-18T12:42:21.105595
CWAS_0031.jpg,,,"Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն Մարսել 1. To digest 2. To understand 3. To have a grudge (ո the negative form The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",94.98305084745763,eng+hye,1.776604175567627,227970,2048x2048,348,2026-02-18T12:42:21.703486
CWAS_0032.jpg,,,"Word breakdown աւել Հ ած ու ""Աւել "" means “broom”. ""ԱԾ"" is the root which forms the Krapar word ""ածել"". |է has numerous meanings, including “to bring, to move, etc’. ""Ու"" is a suffix. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",89.66666666666667,eng+hye,1.757150650024414,178673,2048x2048,253,2026-02-18T12:42:21.753042
CWAS_0030.jpg,,,Present tense & Immediate present tense Singular Կը մարսեմ (կոր) Կը մարսես (կոր) Կը մարսէ (կոր) Plural Կը մարսենք (կոր) Կը մարսէք (կոր) Կը մարսեն (կոր) Չ Conjugation Present tense negation & Immediate present tense negation Singular Չեմ մարսեր (կոր) Չես մարսեր (կոր) Չի մարսեր (կոր) Plural Չենք մարսեր (կոր) ՉԷք մարսեր (կոր) Չեն մարսեր (կոր) Centre for Western Armenian Studies Past tense (negation) Singular (Ձմարսեցիր (Ձմարսեց Plural (Ձմարսեցինք (Ձմարսեցին Արեւմտահայագիտական Ուսմանց Կեդրոն,89.23287671232876,eng+hye,2.4925436973571777,258600,2048x2048,492,2026-02-18T12:42:22.066441
CWAS_0034.jpg,,,"Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն Աւելածու Sweeper The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",95.33333333333333,eng+hye,1.5384795665740967,191639,2048x2048,287,2026-02-18T12:42:22.113743
CWAS_0033.jpg,,,Declension Singular Plural Աւելածու Աւելածուներ Աւելածուի Աւելածուներու ԱւելածուԷ ԱւելածուներԷ Աւելածուով Աւելածուներով Example ԴԺբախտաբար փողոցային աւելածուները ընկերութեան ՄԷջ պատշաճօրԷէն յարգուած չեն: The street sweepers are unfortunately not properly respected in society. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն,89.15789473684211,eng+hye,2.0724029541015625,204978,2048x2048,346,2026-02-18T12:42:22.244730
CWAS_0036.jpg,,,Etymology Its origin is dialectal. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն,91.07692307692308,eng+hye,1.3373172283172607,132177,2048x2048,104,2026-02-18T12:42:22.433682
CWAS_0037.jpg,,,"Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն Ջլթիկ 1. Woman with a low morals, loose woman, prostitue 2. Person in old clothes (this sense of the word is archaic] The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",94.64615384615385,eng+hye,1.871830940246582,233017,2048x2048,388,2026-02-18T12:42:22.978417
CWAS_0035.jpg,,,"Declension Singular Plural Ջլթիկ Ջլթիկներ Ջլթիկի Ջլթիկներու Ջլթիկէ ՋլթիկներԷ Ջլթիկով Ջլթիկներով Example «Ատ ջլթիկը տեսնեմ UE մազերը պիտ փետեմ, հոգին պիտ համեմ, պիտ մեռցնեմ: Եղբայրս երեսի վրայ ձգեց, դրամն ալ առաւ եւ փախաւ: դրամի համար ամուսնացաւ»: ""է | see that whore | will pull her hair, I'll take her soul out, I'll kill her. She abandoned my brother, she took the money and fled. Apparently she married for money"". Centre for Western Armenian Studies Արեւմտահայագիտական ՈւսմաԿնց Կեդրոն",91.24675324675324,eng+hye,2.554734230041504,242264,2048x2048,488,2026-02-18T12:42:23.231149
CWAS_0039.jpg,,,"Word breakdown խաբեբայ + ութիւն 'Խաբեբայ “means “swindler, cheater"". ""Ութիւն"" is a suffix which forms abstract nouns. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",88.28,eng+hye,1.594527006149292,161787,2048x2048,187,2026-02-18T12:42:23.348568
CWAS_0040.jpg,,,"Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն Խաբեբայութիւն Deception, cheating The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",95.54347826086956,eng+hye,1.6068799495697021,206692,2048x2048,304,2026-02-18T12:42:23.674309
CWAS_0041.jpg,,,"Word breakdown սակաւ + w+ YGn ""Սակաւ' means “few, few in number"". ""Կեր"" is the root word which forms the past tense (կերայ, կերար, կերաւ, etc.) and the imperative (կե՛ր, կերէ՛ ք) of the verb ""ուտել"". “U"" is a suffix. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",88.0,eng+hye,1.836533546447754,189716,2048x2048,286,2026-02-18T12:42:23.951278
CWAS_0042.jpg,,,Example Մեծ հայրս սակաւակեր Է՝ ատոր համար ալ առողջ: Հարիւր տարեկան Է: My grandfather is a light eater and for that reason he is healthy. He is a hundred years old. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն,93.8974358974359,eng+hye,1.7115483283996582,162732,2048x2048,233,2026-02-18T12:42:23.957277
CWAS_0038.jpg,,,Declension Singular Plural Խաբեբայութիւն Խաբեբայութիւններ յ Խաբեբայութիւնի Խաբեբայութիւններու յ յ / Խաբեբայութեան ԽաբեբայութիւններԷ Խաբեբայութիւններուվ Խաբեբայութիւնով / Խաբեբայութեամբ Example Խաբեբայութեամբ եղբօրը Ժառանգին տիրացաւ: He/she deceitfully took possession of his/her brother's inheritance. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն,90.94736842105263,eng+hye,2.3078649044036865,221478,2048x2048,371,2026-02-18T12:42:24.012350
CWAS_0043.jpg,,,"Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն Սակաւակեր Someone with a small appetite The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",95.46938775510205,eng+hye,1.6628055572509766,209430,2048x2048,310,2026-02-18T12:42:24.097487
CWAS_0044.jpg,,,"Word breakdown փական + w+ գործ ""Փական"" is the root word from which derives the word ""փականք"" (lock). ""Գործ"" means ""Ա is a linking letter. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",88.78787878787878,eng+hye,1.6612772941589355,169804,2048x2048,207,2026-02-18T12:42:24.640696
CWAS_0046.jpg,,,"Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն Փականագործ Locksmith The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",95.42222222222222,eng+hye,1.523829698562622,199867,2048x2048,291,2026-02-18T12:42:24.873398
CWAS_0045.jpg,,,"Declension Singular Plural Փականագործ Փականագործներ Փականագործի Փականագործներու ՓականագործէԷ ՓականագործներԷ Փականագործով Փականագործներով Example Դուռին կղպանքը պէտք Է փոխուի, փականագործը կանչէԷ՛: The lock of the door needs to be changed, call the locksmith. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",89.51282051282051,eng+hye,1.9680609703063965,206652,2048x2048,327,2026-02-18T12:42:25.200209
CWAS_0048.jpg,,,"Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն Կենսաբազմազանութիւն Biodiversity The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",95.5111111111111,eng+hye,1.6355669498443604,213125,2048x2048,303,2026-02-18T12:42:25.586845
CWAS_0051.jpg,,,"Word breakdown դաշտ + ա + ""Դաշտ"" means “field”, ""2uuuntu"" means “event, function"". ""Ա"" is a linking letter. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",88.0,eng+hye,1.505321741104126,157454,2048x2048,177,2026-02-18T12:42:25.603822
CWAS_0049.jpg,,,"Word breakdown կենս + w+ բազմազան + ութիւն “UGuu' denotes (կեանք). ""Ա is a linking letter. means “various, diverse’. ""Ութիւն"" is a suffix which forms abstract nouns. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",88.68571428571428,eng+hye,1.7113125324249268,181867,2048x2048,235,2026-02-18T12:42:25.668590
CWAS_0052.jpg,,,"Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն Դաշտահանդէսպ Open-air event/festival The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",94.52173913043478,eng+hye,1.5883915424346924,215938,2048x2048,307,2026-02-18T12:42:26.230087
CWAS_0047.jpg,,,Declension Singular Plural Կենսաբազմազանութիւն Կենսաբազմազանութիւններ Կենսաբազմազանութիւնի Կենսաբազմազանութիւններու / Կենսաբազմազանութեան ԿենսաբազմազանութիւններԷ ԿենսաբազմազանութենԷ Կենսաբազմազանութիւններուվ ԿեԵնսաբազմազանութիւնով / Կենսաբազմազանութեամբ Example Կենդանական եւ բուսական աշխարհի գոյութեան համար կենսաբազմազանութիւնը անհրաժԺԵշտ Է: Biodiversity is indispensable to the existence of the animal and plant world. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն,89.6,eng+hye,2.63570237159729,264257,2048x2048,491,2026-02-18T12:42:26.311658
CWAS_0053.jpg,,,"Example «Լսեցի՞ր Up, pw’, Եիրաքսիին աղջիկը տունէն փախեր Է»: “Hey girl, did you hear? Yepraksi's daughter has run away from home- Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",88.13793103448276,eng+hye,1.5462253093719482,155694,2048x2048,198,2026-02-18T12:42:26.420625
CWAS_0050.jpg,,,"Declension Singular Plural Դաշտահանդէպ Դաշտահանդէսներ Դաշտահանդէսի Դաշտահանդէսներու ԴաշտահանդէսԷ ԴաշտահանդԷսներԷ Դաշտահանդէսով Example Այս տարի հայկական կազմակերպութիւնները միասնաբար պիտի կազմակերպէին, բայց ինչպէս մՄմիշտ՝ կռուեցան: This year the Armenian organisations were supposed to organise the outdoor festival together, but - as always - they ended up fighting. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",89.21153846153847,eng+hye,2.6132895946502686,245981,2048x2048,437,2026-02-18T12:42:26.626645
CWAS_0054.jpg,,,"Etymology It derives from the Georgian word ""kali"" (girl). This expression is addressed only to females by females. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",92.34615384615384,eng+hye,1.5052130222320557,156943,2048x2048,185,2026-02-18T12:42:26.706421
CWAS_0055.jpg,,,"Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն PU Hey girl The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",94.5,eng+hye,1.500396728515625,180198,2048x2048,282,2026-02-18T12:42:27.088242
CWAS_0056.jpg,,,"Etymology It derives from the Georgian word ""dzouli* (boy, guy, male child). This expression is addressed only to males. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",91.48148148148148,eng+hye,1.5624353885650635,159073,2048x2048,190,2026-02-18T12:42:27.167259
CWAS_0057.jpg,,,"Example «Ծօ՛, ապո՛ւշ, ինչպէ՞ս չկրցար երկու պարզ բառերով բացատրել ուզածդ»: “Hey boy, you idiot! How could you not explain what you want in just two simple words?"" Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",93.02857142857142,eng+hye,1.6670668125152588,164001,2048x2048,231,2026-02-18T12:42:27.336657
CWAS_0058.jpg,,,"Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն ԾՕ Hey boy The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",95.41304347826087,eng+hye,1.553112506866455,181376,2048x2048,281,2026-02-18T12:42:27.784200
CWAS_0059.jpg,,,"Word breakdown աղի չք ""Աղի"" is the Krapar word ""intestine"", however, it is rarely used in the singular in Krapar. ""Ք"" is a particle from Krapar. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",90.8529411764706,eng+hye,1.6349236965179443,167080,2048x2048,214,2026-02-18T12:42:27.947598
CWAS_0060.jpg,,,"Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն Աղիք Intestine The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",95.4888888888889,eng+hye,1.5574913024902344,185059,2048x2048,285,2026-02-18T12:42:27.978116
CWAS_0061.jpg,,,"Declension Singular Plural Աղիք Աղիքներ Աղիքի Աղիքներու ԱղիքՔԷ ԱղիքներԷ Աղիքով Աղիքներով Example Աղիքները լաւ չեն աշխատիր կոր, զինք բԺիշկի պիտի տանինք: His/her intestines are not functioning well, we will take him/her to the doctor. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",89.19047619047619,eng+hye,1.932016134262085,191223,2048x2048,302,2026-02-18T12:42:28.559571
CWAS_0065.jpg,,,Etymology According to Hrachya Ajarian it is a native Armenian word. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն,92.21052631578948,eng+hye,1.4210188388824463,142760,2048x2048,138,2026-02-18T12:42:28.758675
CWAS_0063.jpg,,,"Word breakdown յանդիման + ել It is aloan word from the Bahlavi word (in front of, opposite). ""Ել"" is the verb ending of the first group of verbs. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",92.77777777777777,eng+hye,1.6768372058868408,169034,2048x2048,215,2026-02-18T12:42:28.765079
CWAS_0064.jpg,,,"Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն To tell off, to reprimand The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",95.47916666666667,eng+hye,1.5978200435638428,206910,2048x2048,296,2026-02-18T12:42:28.766080
CWAS_0068.jpg,,,"Word breakdown արհաւիր Հք ""Արհաւիր"" derives from Iranian sources. ""Ք"" is a particle from Krapar. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",88.52173913043478,eng+hye,1.5289554595947266,152607,2048x2048,166,2026-02-18T12:42:29.508133
CWAS_0067.jpg,,,"Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն գուտ Profit, benefit The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",94.56521739130434,eng+hye,1.5887563228607178,189372,2048x2048,291,2026-02-18T12:42:29.537345
CWAS_0066.jpg,,,"Declension Singular Plural Օգուտ Օգուտներ Օգուտի Օգուտներու ՕգուտԷ ՕգուտներԷ Օգուտով Օգուտներուվ Example Իր ներկայութիւնը օգուտ Է, համով ճաշեր կ'եփԷ: His/her presence is a benefit, he/she cooks delicious meals. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",89.97222222222223,eng+hye,1.9483842849731445,185182,2048x2048,280,2026-02-18T12:42:29.734587
CWAS_0062.jpg,,,Conjugation Present tense & Present tense negation& Past tense Immediate present tense Immediate present tense negation Singular Singular Singular Կը կոր) յանդիմաներ (կոր) Կը (կոր) = յանդիմաներ (կոր) 3(Ձյանդիմանեցիր Կը յանդիմամէ (կոր) Չի յանդիմաներ (կոր) (Ձյյանդիմանեց Plural Plural Plural Կը յանդիմանենք (կոր) Չենք յանդիմաներ (կոր) (Ձյյանդիմանեցինք Կը (կոր) QEp յանդիմաներ կոր) 23(Ձյանդիմանեցիք Կը յանդիմանեն (կոր) bu յանդիմաներ (կոր) Example Ծնողները իրենց անկիրթ զաւակը յանդիմանեցին: The parents told off their rude child. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն,86.68354430379746,eng+hye,3.104968786239624,313855,2048x2048,595,2026-02-18T12:42:29.812389
CWAS_0070.jpg,,,"Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն Արհաւրրք Terror, horror The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",95.45652173913044,eng+hye,1.6590662002563477,195871,2048x2048,294,2026-02-18T12:42:30.418740
