filename,cwas_number,date,text,confidence,language,psm_mode,preprocessing_variant,combined_score,processing_time,file_size,dimensions,character_count,timestamp,is_coined
CWAS_0055_2026-01-22.jpg,0055,2026-01-22,"Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն Locksmith The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",95.54545454545455,eng+hye,11,5,0.9821818181818182,31.47548484802246,199867,2048x2048,280,2026-02-20T09:32:40.261572,no
CWAS_0058_2026-01-21.jpg,0058,2026-01-21,Word breakdown UGuu կեանք Բազմազան Ութիւն Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն,92.0,eng+hye,11,5,0.968,30.526437520980835,181867,2048x2048,111,2026-02-20T09:32:57.597048,no
CWAS_0064_2026-01-20.jpg,0064,2026-01-20,"Centre for Western Armenian Studies (Exclamation) Hey girl The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",95.83720930232558,eng,6,0,0.9833488372093023,31.249902725219727,180198,2048x2048,259,2026-02-20T09:33:01.364185,no
CWAS_0061_2026-02-06.jpg,0061,2026-02-06,"Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",95.55813953488372,eng+hye,6,5,0.9822325581395349,32.8379180431366,215938,2048x2048,270,2026-02-20T09:33:02.004193,no
CWAS_0068_2026-01-20.jpg,0068,2026-01-20,"Word breakdown աղի +p ""Աղի"" is the Krapar word ""intestine"", however, it is rarely used in the singular in Krapar. ""Ք"" is particle from Krapar. Centre:for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",92.34375,eng+hye,6,3,0.969375,29.138487100601196,167080,2048x2048,212,2026-02-20T09:33:03.393286,no
CWAS_0074_2026-01-18.jpg,0074,2026-01-18,Etymology According to Hrachya Ajarian it is native Armenian word. Centre for Western Armenian Studies,95.0,eng,6,4,0.98,27.185380220413208,142760,2048x2048,102,2026-02-20T09:33:03.865286,no
CWAS_0069_2026-01-19.jpg,0069,2026-01-19,"Centre for Western Armenian Studies (Noun) Terror, horror The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",95.62790697674419,eng,6,0,0.9825116279069768,32.152745962142944,195871,2048x2048,258,2026-02-20T09:33:07.770552,no
CWAS_0078_2026-02-08.jpg,0078,2026-02-08,"Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն Deception, cheating The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",95.53333333333333,eng+hye,6,5,0.9821333333333333,31.65377426147461,206692,2048x2048,290,2026-02-20T09:33:11.915346,no
CWAS_0071_2026-01-19.jpg,0071,2026-01-19,Conjugation Present tense Present tense negation Past tense (negation) Immediate present tense Immediate present tense negation Singular Singular Singular Կը յանդիմանԵմ (կոր) Չեմ յանդիմաներ (կոր) (Չյյանդիմանեցի Կը յանդիմանես (կոր) Չես յանդիմաներ (կոր) Կը յանդիմամէ (կոր) Չի յանդիմաներ (կոր) (Ձյանդիմանեց Plural Plural Plural Կը յանդիմանենք (կոր) Չենք յանդիմաներ (կոր) (Ձյանդիմանեցինք Կը յանդիմանԷք (կոր) ՉԷք յանդիմաներ (կոր) (Ձյանդիմանեցիք Կը յանդիմանԵն (կոր) Չեն յանդիմաներ (կոր) (Ձյանդիմանեցին Example Ծնողները իրենց անկիրթ զաւակը յանդիմանեցին: The parents told off their rude child. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն,90.19047619047619,eng+hye,11,1,0.9607619047619047,44.14510798454285,313855,2048x2048,655,2026-02-20T09:33:19.768916,no
CWAS_0087_2026-01-17.jpg,0087,2026-01-17,Etymology The origin is unknown. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն,94.23076923076923,eng+hye,6,2,0.9769230769230769,24.65926504135132,130758,2048x2048,102,2026-02-20T09:33:26.023450,no
CWAS_0093_2026-01-16.jpg,0093,2026-01-16,"Word breakdown արհաւիր ""Արհաւիր"" derives from Iranian sources ""Ք"" is particle from Krapar. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",93.0,eng+hye,11,4,0.972,27.187326908111572,152607,2048x2048,160,2026-02-20T09:33:31.052613,no
CWAS_0088_2026-01-16.jpg,0088,2026-01-16,Declension Plural Singular Պճեղ Պճեղներ Պճեղի Պճեղներու ՊճեղներԷ ՊճԵղԷ Պճեղուվ Պճեղներով Example Լոլիկով եւ սոխով աղցանին ՄԷջ չորս պճեղ սխտոր պէտք դնել: In the tomato and onion salad it is necessary to put four cloves of garlic.,90.4054054054054,eng+hye,11,1,0.9616216216216216,29.777424812316895,168411,2048x2048,228,2026-02-20T09:33:31.782618,no
CWAS_0090_2026-01-16.jpg,0090,2026-01-16,"Centre for Western Armenian Studies (Noun) The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",95.53658536585365,eng,6,0,0.9821463414634146,30.880226373672485,184063,2048x2048,243,2026-02-20T09:33:34.274511,no
CWAS_0094_2026-01-16.jpg,0094,2026-01-16,"Declension Singular Plural Հասկ Հասկեր Հասկի Հասկերու ՀասկԷ ՀասկերԷ Հասկով Հասկերուվ Example Վասկերուն վրայ թռչունները թառած՝ զանոնք կը կցահարեն: The birds, perched on the ears of wheat, peck at them. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",92.26315789473684,eng+hye,6,2,0.9690526315789474,30.81773281097412,184654,2048x2048,270,2026-02-20T09:33:38.588285,no
CWAS_0095_2026-01-11.jpg,0095,2026-01-11,"Etymology The origin is unknown, but it can be suggested that its possible origin is the root ""հաս"" which forms the words ""հասնիլ"" (to arrive, to reach) and ""հասուն"" Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",94.16216216216216,eng+hye,6,2,0.9766486486486486,29.193938970565796,173330,2048x2048,235,2026-02-20T09:33:41.109285,no
CWAS_0084_2026-01-17.jpg,0084,2026-01-17,"Conjugation Present tense Present tense negation Past tense (negation) Immediate present tense Immediate present tense negation Singular Singular Singular Կը կտրեմ (կոր) Չեմ կտրեր (կոր) Կը կտրես (կոր) կտրեր (կոր) Կը կտրէ (կոր) Չի կտրեր (կոր) Plural Plural Plural Կը կտրենք (որ) կտրեր (կոր) Կը կտրէք (կոր) ՉԷք կտրեր (կոր) Կը կտրեն (կոր) Չեն կտրեր (կոր) Example «Կրակարանի համար փայտերը կտրելէդ ետք, ապուրին համար գետնախնձորները, ստեպղինները եւ լոլիկները կը կտրես»: ""After cutting the wood for the fireplace, cut the potatoes, carrots, and tomatoes for the soup."" Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",92.68085106382979,eng+hye,6,1,0.9707234042553192,43.979761838912964,317051,2048x2048,631,2026-02-20T09:33:41.577810,no
CWAS_0097_2026-01-10.jpg,0097,2026-01-10,"Declension Singular Plural Արհաւիրք. Արհաւիրքներ Արհաւիրքի Արհաւիրքներու ԱրհաւիրքԷ ԱրհաւիրքներԷ Արհաւիրքով Արհաւիրքներուվ Example Ինչպէս հայերը, նոյնպէս պաղեստինցի Ժողովուրդը արհաւիրքէ կ'անցնի կոր։ Just like the Armenians, the Palestinian people are going through horror. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",91.3076923076923,eng+hye,6,3,0.9652307692307692,33.73808670043945,204540,2048x2048,341,2026-02-20T09:33:53.507995,no
CWAS_0100_2026-01-10.jpg,0100,2026-01-10,"Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",95.55813953488372,eng+hye,6,5,0.9822325581395349,31.477761030197144,200033,2048x2048,270,2026-02-20T09:33:57.502211,no
CWAS_0106_2026-01-09.jpg,0106,2026-01-09,"Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",95.72093023255815,eng+hye,6,4,0.9828837209302326,31.556417226791382,177038,2048x2048,270,2026-02-20T09:34:03.339035,no
CWAS_0107_2026-01-16.jpg,0107,2026-01-16,Examples 1. ճամբորդը հասա՞ւ: Did the traveller arrive? 2. Անոր բարկութիւնը գագաթնակԷտին հասաւ: His/her anger reached its climax. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն,92.38461538461539,eng+hye,6,3,0.9695384615384616,30.16652011871338,155056,2048x2048,198,2026-02-20T09:34:04.442031,no
CWAS_0103_2026-01-10.jpg,0103,2026-01-10,Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն Sign սք to our Vocabulary Enhancement Course Part starting in January 2026 For more information: cfwas.org.uk or contact k.moskofian@cfwas.org.uk,94.66666666666667,eng+hye,11,4,0.9786666666666667,35.30954027175903,286576,2048x2048,215,2026-02-20T09:34:06.363158,no
CWAS_0112_2026-01-07.jpg,0112,2026-01-07,"Word breakdown մելամաղձ ոտ ""Մելամաղծ"" derives from the Greek ""melancholia"" ""Nun"" is suffix. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",91.0,eng+hye,11,1,0.964,30.63263511657715,154930,2048x2048,161,2026-02-20T09:34:11.742920,no
CWAS_0109_2026-01-09.jpg,0109,2026-01-09,Declension Singular Plural Երաշխագին Երաշխագիներ Երաշխագինի Երաշխագիներու ԵրաշխագինԷ Երաշխագիներէ Երաշխագինով Երաշխագիներով Example Դատարանը մեղադրեալին երաշխագինը երեք միլիոն ոսկի որոշեց: The court set the accused's bail at three million pounds. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն,93.02702702702703,eng+hye,6,4,0.9721081081081081,35.691747188568115,205227,2048x2048,316,2026-02-20T09:34:14.281033,no
CWAS_0113_2026-01-07.jpg,0113,2026-01-07,"Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն (Noun) 1. To arrive 2. The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",95.125,eng+hye,6,1,0.9805,34.33933615684509,193029,2048x2048,293,2026-02-20T09:34:15.918147,no
CWAS_0116_2026-01-07.jpg,0116,2026-01-07,"Example Անոր գրականութիւն շռնդալից մուտքը, պատմական դէպք Է: His/her resounding entrance into literature is historical event. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",93.83333333333333,eng+hye,11,2,0.9753333333333333,31.68219256401062,154177,2048x2048,194,2026-02-20T09:34:25.191188,no
CWAS_0120_2026-02-07.jpg,0120,2026-02-07,Etymology There is possibility that it originates from Indo-European sources. Centre for Western Armenian Studies,95.93333333333334,eng,6,4,0.9837333333333333,29.260287046432495,144652,2048x2048,113,2026-02-20T09:34:32.600323,no
CWAS_0123_2026-01-16.jpg,0123,2026-01-16,"Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն The «Word of the Day» is the intellectual property of the Centre for Western Armenian Studies, and any use of it on other platforms or in any other circumstances requires the permission of the Centre.",95.55813953488372,eng+hye,6,5,0.9822325581395349,35.21298909187317,191887,2048x2048,270,2026-02-20T09:34:39.655020,no
CWAS_0119_2026-01-04.jpg,0119,2026-01-04,Conjugation Present tense Present tense negation Past tense (negation) Immediate present tense Immediate present tense negation Կը կաթիմ (կոր) Չեմ կաթիր (որ) Կը կաթիս (կոր) Չես կաթիր (կոր) (Ձ)կաթեցար Կը կաթի (կոր) Չի կաթիր (կոր) Կը կաթինք (կոր) Չենք կաթիր (կոր) (ՁկԿաթեցանք Կը կաթիք (կոր) ՉԷք կաթիր (կոր) Կը կաթին (կոր) ՉԵն կաթիր (կոոր) Example Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն,90.68253968253968,eng+hye,11,5,0.9627301587301588,44.56281924247742,287892,2048x2048,414,2026-02-20T09:34:42.066028,no
CWAS_0133_2025-12-31.jpg,0133,2025-12-31,"Etymology aloan word from the Bahlavi word ‘nihar"". Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",91.5625,eng+hye,11,4,0.96625,29.18199920654297,138944,2048x2048,121,2026-02-20T09:34:45.100146,no
CWAS_0127_2026-01-02.jpg,0127,2026-01-02,Declension Singular Plural Հանքահոր Հանքահորեր Հանքահորի Հանքահորերու ՀանքահորԷ ՀանքահորերԷ Հանքահորով Հանքահորերով Example Հանքահորին մէջ պայթում մը տեղի ունեցաւ: Բարեբախտաբար զոհեր չկան: An explosion happened in the mine pit. Luckily there are no victims. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն,92.29268292682927,eng+hye,11,0,0.969170731707317,35.82836890220642,203575,2048x2048,327,2026-02-20T09:34:47.572284,no
CWAS_0126_2026-01-03.jpg,0126,2026-01-03,Centre for Western Armenian Studies WESTERN ARMENIAN. courses For more information: cfwas.org.uk or contact k.moskofian@cfwas.org.uk Start your Western Armenian language journey this fall (courses starting in the second week of January) with the Centre for Western Armenian Studies,95.23684210526316,eng,11,2,0.9809473684210527,42.20179891586304,330909,2048x2048,281,2026-02-20T09:34:48.564957,no
CWAS_0129_2026-01-01.jpg,0129,2026-01-01,Centre for Western Armenian Studies WESTERN ARMENIAN. courses For more information: cfwas.org.uk or contact k.moskofian@cfwas.org.uk Start your Western Armenian language journey this fall (courses starting in the second week of January) with the Centre for Western Armenian Studies,95.23684210526316,eng,11,2,0.9809473684210527,41.09390830993652,330909,2048x2048,281,2026-02-20T09:34:55.374941,no
CWAS_0136_2025-12-31.jpg,0136,2025-12-31,"Examples 1. Գրպանի դրամը ամբողջութեամբ ծախսեց: He/she spent all the money in his/her pocket. 2. Շատ ուժ ծախսեցինք իր վրայ՝ զուր, չկրցաւ Մեր յոյսերը արդարացնել: We spent lots of energy on him/her in vain, he/she did not fulfill our hopes. Centre for Western Armenian Studies Արեւմտահայագիտական Ուսմանց Կեդրոն",94.27083333333333,eng+hye,11,2,0.9770833333333333,33.377071142196655,182035,2048x2048,307,2026-02-20T09:34:58.569260,no
